gene_name	groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR22776675_Aligned.sortedByCoord.out	countData.SRR22776676_Aligned.sortedByCoord.out	countData.SRR22776677_Aligned.sortedByCoord.out	countData.SRR22776686_Aligned.sortedByCoord.out	countData.SRR22776687_Aligned.sortedByCoord.out	countData.SRR22776688_Aligned.sortedByCoord.out	countData.SRR22776689_Aligned.sortedByCoord.out	countData.SRR22776690_Aligned.sortedByCoord.out	countData.SRR22776691_Aligned.sortedByCoord.out	countData.SRR22776692_Aligned.sortedByCoord.out	countData.SRR22776693_Aligned.sortedByCoord.out	countData.SRR22776660_Aligned.sortedByCoord.out	countData.SRR22776678_Aligned.sortedByCoord.out	countData.SRR22776679_Aligned.sortedByCoord.out	countData.SRR22776680_Aligned.sortedByCoord.out	countData.SRR22776681_Aligned.sortedByCoord.out	countData.SRR22776682_Aligned.sortedByCoord.out	countData.SRR22776683_Aligned.sortedByCoord.out	countData.SRR22776684_Aligned.sortedByCoord.out	countData.SRR22776685_Aligned.sortedByCoord.out
FAR1	ENSG00000197601	E041	454.030299713773	0.00932646013663167	15.2773411776358	9.28233199635351e-05	0.0189646319924225	12.5117575109212	12.111299597799	-0.279790462959598	11	13730286	13731444	1159	+	519	417	332	870	532	323	628	630	595	631	662	415	376	458	314	348	467	625	355	203
CPLANE1	ENSG00000197603	E063	152.797533924922	0.0259360888070152	17.9492239403942	2.26876903610988e-05	0.00824636487102305	10.4525303165092	9.57208411704103	-0.621879556180223	5	37182760	37183699	940	-	173	124	128	252	243	107	166	249	251	232	274	147	133	150	72	108	154	138	110	52
MCMBP	ENSG00000197771	E014	9.20115366592938	0.0823220963633664	12.0041430395441	0.000530824139281913	0.0490600066525662	3.98328135454279	5.3021882386855	1.14105763228637	10	119849425	119849576	152	-	7	3	4	8	12	8	8	8	1	3	7	10	17	15	8	19	15	10	4	19
ZNF181	ENSG00000197841	E023	135.57801303272	0.0234518573878761	16.5653578257723	4.70017891746817e-05	0.0130250789672715	9.63644250084446	10.2057479411629	0.402376419093153	19	34742873	34745378	2506	+	122	102	78	151	123	64	168	175	150	169	196	203	106	138	153	181	201	236	125	78
ZNF790	ENSG00000197863	E010	25.2917195597971	0.0851256332869218	18.3149516571293	1.87231909244047e-05	0.00757822629257623	5.87696797245668	7.25574630914162	1.04462172801301	19	36837672	36838027	356	-	11	14	5	14	13	12	48	22	15	19	39	28	31	72	25	67	41	36	26	13
CYRIA	ENSG00000197872	E010	13.761411235162	0.0311080952758568	19.6577497303688	9.26268779647678e-06	0.004753833681659	5.2083166534058	5.89313896776453	0.546854283092598	2	16562005	16562141	137	-	13	5	0	17	16	2	9	20	20	24	32	23	15	17	16	18	24	33	14	0
NKIRAS1	ENSG00000197885	E002	38.6383522793727	0.0514082297648901	16.5715997478099	4.68473392033952e-05	0.0130250789672715	6.90330450982606	7.91418035464781	0.743719025530724	3	23891660	23892060	401	-	30	14	8	33	41	14	61	41	48	57	66	54	64	58	27	63	42	45	37	28
DLGAP2	ENSG00000198010	E026	11.9015567382227	0.0540767596855298	11.9751943201907	0.000539134442299079	0.0494595967328437	4.83400095273133	5.70872275367249	0.713064146452839	8	1565683	1565894	212	+	11	6	0	17	22	2	3	3	16	13	20	34	23	16	12	16	36	17	12	0
ZBTB14	ENSG00000198081	E006	11.3589945665425	0.0764380965425264	16.0519166478202	6.16292132013679e-05	0.0153392342956088	5.46983252775325	3.94788791353514	-1.30952348753227	18	5291712	5291900	189	-	13	11	19	12	11	2	20	25	19	28	26	6	3	9	1	6	9	7	5	2
LPAR1	ENSG00000198121	E002	461.438135186487	0.00517693604522729	16.0770242714114	6.08174482988501e-05	0.0153004774930044	12.3049361517569	12.0248099825615	-0.195792893069042	9	110873778	110874176	399	-	368	611	677	568	416	1086	610	513	355	418	436	329	319	369	252	140	392	355	323	292
HELZ	ENSG00000198265	E007	232.891790180296	0.0211293237718443	15.1773359268029	9.78710728320626e-05	0.0194386400440214	10.7197078612129	11.3556394226173	0.446328439050164	17	67109116	67109686	571	-	273	137	103	242	219	59	246	255	268	242	309	323	325	379	281	320	363	372	218	144
PEG3	ENSG00000198300	E023	191.082820409182	0.0398869077109702	13.12254775073	0.000291762997993694	0.0353159841703575	10.1026187189263	11.1129673943256	0.710774597607764	19	56833290	56833420	131	-	244	60	38	177	168	38	252	211	213	219	238	251	155	250	148	206	307	230	164	362
ITSN2	ENSG00000198399	E001	14.4016730890778	0.0696882659874847	14.9335383722587	0.000111365492522394	0.0207767765812296	6.04478257237614	4.54878648207252	-1.22037492101801	2	24202864	24203281	418	-	8	15	10	35	15	18	22	26	20	28	23	5	5	3	21	7	13	11	11	5
OGA	ENSG00000198408	E021	142.522111090434	0.0144729379725134	19.7361676687617	8.89028192379375e-06	0.00463689639233448	9.75588314912129	10.3506396076099	0.419929755320677	10	101797046	101797979	934	-	155	95	53	222	141	58	122	143	183	153	178	162	209	189	186	250	189	309	138	47
TLK1	ENSG00000198586	E002	430.156860865092	0.0234663479642634	12.8069321967896	0.000345337374563727	0.0384185336359218	12.5115558212697	11.9190334967232	-0.414090150220193	2	170992154	170993506	1353	-	540	215	214	721	732	197	548	809	662	632	639	473	403	498	213	376	424	516	277	250
LRBA	ENSG00000198589	E075	142.867641788347	0.0265067909258261	13.7371556046249	0.000210253649805396	0.0295558183306108	10.335799701007	9.54672022837603	-0.557645782408956	4	150851885	150852943	1059	-	140	185	91	218	155	125	143	200	169	183	212	116	92	142	124	159	91	149	119	130
CEP290	ENSG00000198707	E078	111.57590551101	0.0168443273157532	17.367425210053	3.08060780395787e-05	0.010085082020075	9.1616671790746	9.91918868771447	0.537251619998515	12	88131219	88132999	1781	-	98	119	59	125	98	44	124	80	94	100	136	128	136	141	168	276	195	195	120	26
ECI2	ENSG00000198721	E006	7.58757233778371	0.0569698351585154	16.7542648321332	4.25465237992153e-05	0.0122673579383868	4.89146330964308	3.74840347332417	-1.02521152058086	6	4115708	4116029	322	-	5	9	4	23	8	8	13	11	13	3	14	2	5	3	7	9	5	11	6	4
F5	ENSG00000198734	E013	11.2642204967145	0.112605190478595	31.3775434234207	2.12423681387772e-08	9.77561884506666e-05	5.68796978691685	4.00986428558834	-1.42534635785697	1	169530786	169531022	237	-	4	7	6	16	14	2	11	8	4	9	9	0	2	0	0	0	8	8	5	67
PLXNB3	ENSG00000198753	E037	22.3534940682084	0.119819848456478	13.1724995984827	0.000284087539059837	0.0348140707498539	5.41873621177085	7.10954503147382	1.29987240735104	X	153776981	153777032	52	+	17	38	6	15	21	33	0	9	17	0	0	79	90	22	16	29	22	28	16	14
COLGALT2	ENSG00000198756	E016	79.6886861169518	0.0440011890078649	12.0764396171604	0.000510630186925453	0.0482523231898378	8.39780137854391	9.28717846080578	0.635945971884665	1	183969269	183969473	205	-	76	105	32	87	52	81	85	55	54	58	64	120	102	112	129	157	120	126	83	21
GRIN3A	ENSG00000198785	E001	354.140772179576	0.013776823402874	19.3397253557517	1.0940634406738e-05	0.00519907051181827	12.0134091382149	11.6429825191272	-0.259169262877503	9	101569352	101573513	4162	-	372	83	47	654	771	93	421	605	629	645	813	668	314	438	158	291	332	450	249	27
GRIN3A	ENSG00000198785	E011	118.86890861056	0.0252480019971384	23.0110099674345	1.61076276520922e-06	0.00164518885364798	9.33526992259472	10.0587597799811	0.512354291470274	9	101686596	101687200	605	-	100	19	6	155	195	15	140	126	155	229	227	295	118	168	76	177	149	225	139	8
TMEM184B	ENSG00000198792	E003	288.459070176216	0.0343403475066515	13.6147039547793	0.000224420871671661	0.0305746409270386	11.7352797449765	11.1126361944737	-0.436271113170227	22	38219324	38220974	1651	-	186	465	216	607	363	590	57	256	423	124	95	455	549	193	186	171	321	241	184	216
GRM3	ENSG00000198822	E001	56.6939900161912	0.0632396582465294	12.0978573783933	0.000504797969265545	0.0480479289648257	7.73161562369522	8.62933084218188	0.648819794723363	7	86643909	86644533	625	+	54	47	16	80	73	55	33	69	77	34	59	106	79	59	83	43	129	110	46	12
SELENOT	ENSG00000198843	E019	1287.56338613058	0.0246935201537006	16.7625245902881	4.23617151196396e-05	0.0122673579383868	14.6381171954384	14.1816782998277	-0.317825641366568	3	150627991	150630436	2446	+	1511	662	681	2110	1798	609	2267	2719	2354	2086	2063	1595	1024	1293	665	827	1119	1431	795	392
NOS1AP	ENSG00000198929	E012	40.5056027993336	0.0524602513856997	13.5686363125973	0.000229996414263208	0.0309004397156599	7.14465513298592	7.88601039021534	0.543731894269476	1	162360537	162360811	275	+	62	22	16	51	67	7	13	33	47	46	16	64	101	42	34	74	58	117	44	11
INF2	ENSG00000203485	E030	94.56814134136	0.0182036778670742	45.6621578193991	1.40511239921514e-11	6.89220113620204e-07	8.64837693338257	9.57482347009367	0.660172593044498	14	104707253	104707847	595	+	65	126	49	105	78	110	26	60	65	16	7	234	273	90	123	123	179	154	122	36
MIR29B2CHG	ENSG00000203709	E004	44.542891248657	0.103855477367202	13.5103241659262	0.00023725455237079	0.0314954680656884	8.35562880543755	6.81357212686189	-1.13009249345694	1	207761899	207762988	1090	-	62	38	61	77	40	62	44	28	47	32	66	31	14	38	62	53	65	24	29	29
ATP1A1-AS1	ENSG00000203865	E006	107.924229148927	0.0235451463388049	13.3521465990881	0.000258126990801872	0.0328890185519613	9.70431586885098	9.06939443966475	-0.450986958480009	1	116390575	116393026	2452	-	86	113	121	362	110	99	122	93	107	87	105	59	99	123	103	87	123	137	108	58
SNHG5	ENSG00000203875	E038	195.448548983704	0.0111118533060725	15.7162050429936	7.3590988163669e-05	0.0164211570910047	10.8561483218734	10.4043036869577	-0.317798043826847	6	85673791	85675432	1642	-	201	200	178	269	187	164	212	209	196	255	247	196	151	203	190	361	259	185	172	86
PCMTD2	ENSG00000203880	E009	101.38475110721	0.0546181619369202	13.5867351611383	0.000227789462386734	0.0308624654287141	8.76352351140386	9.8589560613831	0.778859121580199	20	64258767	64258882	116	+	66	65	54	80	91	49	129	68	78	75	118	98	98	124	293	194	165	208	90	52
GIGYF2	ENSG00000204120	E109	5.71589574390141	0.0967541784165378	16.7297889937994	4.30989340573099e-05	0.0123987709263614	4.54610119592068	2.79012878680531	-1.74973133879217	2	232844369	232844544	176	+	5	9	8	7	11	2	10	9	11	15	8	6	6	3	1	1	0	6	1	0
ZDBF2	ENSG00000204186	E016	479.650823955587	0.0206046177753305	12.2041979951323	0.00047682096465432	0.0466303282705314	12.2267258525816	12.8184922498998	0.413244155808277	2	206304717	206305858	1142	+	537	206	80	531	576	59	625	828	624	646	686	401	393	714	394	781	697	668	451	489
BMPR2	ENSG00000204217	E013	48.1725467041356	0.0253993011814842	13.6587887616455	0.000219212859350323	0.0303740012222489	7.52203913265903	8.17723231417329	0.476674362085681	2	202532585	202532732	148	+	39	16	12	71	58	21	55	53	54	69	88	99	31	77	38	38	70	78	49	35
BRD2	ENSG00000204256	E028	34.950190146876	0.0614282948072763	14.3407408555705	0.0001525279815131	0.0248247976683968	6.64387782076224	7.76925665131603	0.832938541512514	6	32976250	32976412	163	+	17	21	8	33	31	7	20	25	53	46	53	56	76	61	43	30	79	64	32	20
HSPA1B	ENSG00000204388	E001	5692.08731026199	0.0302509415089533	13.5479343383636	0.000232547220387142	0.0310991990037561	17.3308667123028	17.7610274223739	0.299075789889388	6	31827738	31828833	1096	+	2605	924	2693	16769	3576	4136	1544	2911	3965	2382	2657	7630	5764	2358	35747	9056	7208	9538	5767	1124
HSPA1B	ENSG00000204388	E002	1002.65023642335	0.0302517626502321	13.5475825641455	0.000232590809896602	0.0310991990037561	14.2597817779818	13.8189533215696	-0.307071993879701	6	31829754	31830254	501	+	502	160	503	3524	672	825	404	548	1090	939	841	1120	948	369	4997	1333	1349	1505	956	107
ZNF551	ENSG00000204519	E007	100.320942737338	0.0288708145366164	14.8435593572405	0.000116806256030772	0.0214674039604099	9.5162685681527	8.87307263121748	-0.457833979888626	19	57686836	57688028	1193	+	92	122	70	145	111	99	128	155	177	124	115	89	71	121	84	74	90	92	79	54
ABCF1	ENSG00000204574	E036	25.6097942368728	0.099340626120984	12.1234068513097	0.000497928522595411	0.0477648933770133	7.1883028914018	5.84586751763312	-1.01911113357731	6	30590744	30591161	418	+	24	16	22	46	32	21	32	60	59	21	20	28	36	15	9	10	25	37	25	11
RACK1	ENSG00000204628	E024	20.8746815942391	0.0578184425071325	21.2174877397624	4.10006419470324e-06	0.0028904551459648	6.71061048054435	5.48604513234672	-0.94790596467427	5	181238240	181238663	424	-	21	18	22	47	30	15	26	36	31	21	23	20	15	22	13	16	15	22	15	13
RACK1	ENSG00000204628	E056	26.6425044859641	0.0417160730457143	17.7368802409172	2.53660820391322e-05	0.00899066442572623	6.06662593555566	7.21053926491281	0.863670359866069	5	181242554	181243041	488	-	21	15	13	29	24	7	20	28	28	13	9	44	28	27	40	85	52	59	37	16
DCTN1	ENSG00000204843	E032	20.1677659125716	0.0420839523430422	13.2173973104241	0.000277362505850584	0.0343862335251045	5.73671329107131	6.58447354977545	0.653566224893821	2	74369965	74370069	105	-	15	13	6	24	15	13	12	17	9	21	29	33	31	36	25	47	36	45	22	4
PDE7A	ENSG00000205268	E003	166.913534854322	0.0195923829371931	13.0282536323791	0.000306826538632164	0.036187666361434	10.058165108275	10.6018039710534	0.383077615724369	8	65721798	65723540	1743	-	136	126	111	214	126	114	175	123	126	123	191	151	172	208	285	304	256	266	181	141
TMSB4X	ENSG00000205542	E006	16.4456779987336	0.0614075783773759	12.3006695551854	0.000452795831016383	0.0454145721165671	5.41271758029892	6.1825169366591	0.605280236539198	X	12975732	12976245	514	+	13	4	6	43	12	12	19	28	32	22	12	16	23	32	11	16	14	33	12	7
TMSB4X	ENSG00000205542	E008	1268.39670785242	0.0302557884535813	14.6986464820692	0.000126136983333696	0.0224156949911541	14.6069598657042	13.9718139820503	-0.442315089315251	X	12976777	12977081	305	+	1148	576	979	1610	1233	1192	2143	2699	2152	2856	2301	1058	1210	1639	363	429	898	1343	622	283
ETFRF1	ENSG00000205707	E009	46.3648318634888	0.083147959796162	24.0867430031503	9.20921237513044e-07	0.00116989822079553	7.16478608255577	8.38895333163838	0.892538468722119	12	25195708	25196184	477	+	64	21	11	50	47	15	52	35	50	76	57	37	48	67	51	87	69	95	63	24
ETFRF1	ENSG00000205707	E017	190.062949584444	0.0551945981547259	27.324897482611	1.71982640607928e-07	0.000424353936266169	10.8077345600771	9.94219443245583	-0.609762603733082	12	25204173	25204666	494	+	182	140	168	261	193	104	368	342	289	364	434	152	138	203	49	85	172	215	105	53
HACD2	ENSG00000206527	E002	776.22151584334	0.0188343016894196	13.1612018548597	0.000285805511500978	0.0349576377108146	13.6119324359008	13.3048251068013	-0.214084050042006	3	123491554	123494792	3239	-	768	543	630	1120	943	458	914	1097	1102	1162	1208	1029	893	702	688	643	819	1038	603	279
ZCWPW2	ENSG00000206559	E016	7.28488426705997	0.141524767401181	12.1730334856805	0.000484853896690708	0.0469328624252391	3.59925316942892	5.13417627241735	1.37327524902146	3	28537882	28538122	241	+	14	2	0	8	5	2	6	7	7	1	6	3	9	17	14	9	22	21	4	7
ANKRD28	ENSG00000206560	E003	265.951772843097	0.0139570965199243	13.2546634166745	0.000271902601039463	0.0340797877908354	11.4445783575813	10.903066644845	-0.379818420740292	3	15668306	15669791	1486	-	255	218	218	456	421	230	329	413	333	374	464	212	209	248	160	210	359	251	211	93
ANKRD28	ENSG00000206560	E014	10.775460927043	0.0442342188759993	19.4316624294704	1.0426410088026e-05	0.00506731429073584	4.3218246826485	5.68161245329846	1.13607939114957	3	15679301	15679384	84	-	6	9	6	9	8	3	18	6	2	13	12	14	11	19	17	22	17	20	12	7
DIO2	ENSG00000211448	E002	3503.99703175451	0.0111552643199015	15.9080258919798	6.64961395544446e-05	0.0157705243653837	16.4414265118994	16.2253275155789	-0.150296953269942	14	80197530	80202502	4973	-	3236	3601	4978	3576	5884	5338	6346	4849	3997	3271	5550	3961	2006	1472	395	1094	2103	1481	1245	3314
DIO2	ENSG00000211448	E006	210.982973488335	0.0315286142372725	13.074977878497	0.000299266753683729	0.0357833547972081	10.3100572800286	11.0294484628916	0.505876851830728	14	80202819	80203086	268	-	187	205	288	201	278	353	290	239	172	135	230	229	121	92	56	110	147	84	109	377
SELENOH	ENSG00000211450	E004	43.4466317762579	0.240931219790111	12.1059738239134	0.000502605408420607	0.0479187732537482	8.22973216060768	6.30713535238648	-1.42254073701124	11	57742988	57743031	44	+	50	25	7	83	80	16	36	191	207	40	39	51	51	17	4	7	30	27	15	9
SACM1L	ENSG00000211456	E076	68.698744429079	0.0237906495876916	15.2572095802656	9.3817953054879e-05	0.0190164396282137	8.28866415078608	8.81253497717179	0.376143537713639	3	45739908	45742674	2767	+	67	44	43	126	56	34	61	54	53	47	85	105	75	120	65	151	108	111	62	42
TMX2	ENSG00000213593	E022	17.6597448433138	0.0797881601055175	13.5381681679539	0.000233760442706658	0.0311452412896371	5.238173310582	6.49800171370106	0.987778355928893	11	57740974	57741490	517	+	15	18	9	18	13	20	9	13	20	6	11	25	16	23	23	32	33	16	35	14
S1PR3	ENSG00000213694	E009	45.8467489595543	0.0270835043060839	13.7599379409671	0.000207718966786086	0.0295558183306108	7.96231620413004	7.43920834370064	-0.381847071177643	9	88992065	88996140	4076	+	43	28	33	96	72	25	30	46	61	53	37	49	34	63	65	38	39	63	32	57
S1PR3	ENSG00000213694	E011	214.172284282228	0.039326661354618	15.3993395036264	8.70187047732015e-05	0.0182795075495153	10.3923513910805	11.1903671930501	0.560797102297967	9	89001054	89005010	3957	+	103	151	79	405	198	114	100	168	174	159	116	172	231	272	453	205	305	289	220	447
LIPE-AS1	ENSG00000213904	E148	9.91704370934872	0.0576376753635941	38.9441729614468	4.36100063941883e-10	5.08675043673884e-06	3.62802260543785	5.75197681771982	1.84171673463715	19	42557283	42557752	470	+	6	4	2	8	3	6	8	5	7	0	4	26	18	29	18	14	23	9	10	12
DDX3X	ENSG00000215301	E029	233.691169259384	0.0348596966630173	15.0967757958562	0.000102137587361984	0.019885986774001	10.7397538821324	11.3270936220738	0.412230245167689	X	41337691	41338780	1090	+	289	140	160	460	137	111	248	251	165	166	131	204	294	388	323	627	217	436	164	179
ARHGAP27P1-BPTFP1-KPNA2P3	ENSG00000215769	E008	8.80678152499243	0.0884000262075847	12.5145664393854	0.000403791479065479	0.0422929547044696	5.18849843202477	3.97719461677432	-1.05400710017932	17	64751602	64751806	205	-	14	7	8	16	6	3	13	14	14	14	18	5	15	9	7	1	6	8	11	0
LY86-AS1	ENSG00000216863	E023	11.2026239478921	0.27951820958978	13.1402268458266	0.000289022863216988	0.0351168252726504	5.78085068975347	3.78168844485421	-1.71455294115577	6	6438576	6438732	157	-	14	9	5	9	39	17	5	31	20	21	18	11	5	2	0	1	12	16	7	0
FNIP1	ENSG00000217128	E002	32.0383838673709	0.0583689140156142	12.4646269392338	0.00041473134233463	0.0431569502105329	6.50020676369364	7.56852456609299	0.794960683219657	5	131647090	131647205	116	-	34	34	15	53	18	25	52	18	17	16	29	32	32	45	49	56	52	54	42	16
NBPF1	ENSG00000219481	E001	391.662885493829	0.0253429759044505	14.5810062067536	0.000134261027413985	0.0228379027464175	12.3645899161358	11.6662845549789	-0.488297186367779	1	16562319	16564186	1868	-	486	275	281	661	768	444	329	647	568	328	403	299	293	282	435	183	388	434	405	288
PLXNA4	ENSG00000221866	E029	7.03576863569624	0.0644570591951387	14.0503313936823	0.000177982466288453	0.0268620424956431	3.68980875137334	4.9808518859846	1.1570521904984	7	132227451	132227604	154	-	5	5	1	14	4	2	4	3	5	5	6	25	17	18	3	20	13	13	3	0
XKR9	ENSG00000221947	E007	25.1610249115172	0.120393739235908	21.6235271331057	3.31757323340981e-06	0.00258071606505554	7.18237355305053	5.66736180133777	-1.1553179352791	8	70680781	70681325	545	+	29	20	11	29	67	30	32	60	30	28	28	11	17	11	10	18	32	38	20	14
NUTM2A-AS1	ENSG00000223482	E196	8.63688802265196	0.0796429363283433	14.4390818677632	0.000144766643555769	0.0239511242606562	5.21226942905975	3.78928415689373	-1.25163798830004	10	87328193	87328279	87	-	2	10	11	21	20	7	14	13	9	8	12	3	8	1	0	9	16	8	7	4
SNHG14	ENSG00000224078	E075	11.7409165838944	0.053543722547681	14.3503849978669	0.000151748661275678	0.0248068178345386	4.56573165303508	5.86457334849061	1.06532265728253	15	25061306	25061413	108	+	15	2	3	16	20	2	12	9	12	9	8	26	22	15	13	11	34	19	12	6
SNHG14	ENSG00000224078	E080	69.3041725786322	0.0700836530252228	31.4177883178767	2.08065919694832e-08	9.77561884506666e-05	7.54007051624399	9.49627681071138	1.40696587640937	15	25065122	25065350	229	+	111	49	8	63	32	5	33	59	78	59	51	124	140	173	64	71	177	184	77	25
SNHG14	ENSG00000224078	E101	6.94915513776493	0.0983967507254338	19.4098212330639	1.0546331152307e-05	0.00510625496161475	3.34652904417731	5.27694170980498	1.74698696682029	15	25077143	25077218	76	+	4	1	0	6	12	1	0	9	4	5	7	8	8	15	6	29	18	19	14	0
LAMTOR5-AS1	ENSG00000224699	E009	39.3671676332734	0.0546995236095745	15.9539126136477	6.49034878449073e-05	0.0155945822311398	6.81464390096386	7.97085784321895	0.851179470254607	1	110365978	110366066	89	+	48	27	6	38	26	6	47	26	28	30	33	32	51	36	121	95	78	49	50	30
NA	ENSG00000224905	E028	6.4197847059034	0.234748595240544	13.0812961407035	0.000298259001814347	0.0357045942907301	2.56811815066311	4.74885489470973	2.19581970957266	21	14054180	14054305	126	+	1	1	0	2	4	1	0	0	1	0	7	14	1	5	16	52	8	21	10	5
JPX	ENSG00000225470	E037	13.6869160967991	0.0267530988041026	18.1398896873526	2.05256285969369e-05	0.00794350815241485	4.7910546036033	6.08505388040384	1.0434558821333	X	73966511	73966654	144	+	11	11	6	20	9	7	7	7	11	7	10	7	17	32	15	54	28	35	14	4
NUTM2B-AS1	ENSG00000225484	E001	58.9252814471832	0.0576055351740566	19.5970268005962	9.5617880820798e-06	0.00481182581951251	8.68186563755359	7.45476163915541	-0.889076329334061	10	79661394	79663073	1680	-	76	58	56	103	93	40	96	79	58	88	86	58	49	61	12	54	35	52	33	39
NUTM2B-AS1	ENSG00000225484	E045	6.56014246013038	0.0742813077889068	25.320450118733	4.85533698247562e-07	0.000858001971882592	4.8066642068268	2.81920533941179	-1.93906315997867	10	79797389	79797703	315	-	5	8	15	18	13	3	14	4	12	9	7	3	6	4	1	2	4	0	3	2
BAIAP2-DT	ENSG00000226137	E003	288.72603053205	0.00967031304694723	12.0212030948908	0.000525987391701926	0.0487977861747703	11.3423893771419	11.5753983578845	0.163237156040173	17	81029702	81031785	2084	-	299	173	150	836	520	233	159	486	416	241	276	478	452	305	150	201	387	351	241	104
