ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
24811	ENSG00000166734	GOLM2	chr15	+	44322964	44323019	44337762	44337907	44288718	44289356	44338236	44338317	24811	580,304,260,620,642,254,790,702,505,576,557	579,312,264,638,679,321,1096,943,724,1220,1072	504,417,843,599,520,814,763,461,652	373,297,725,312,295,501,656,350,337	155	245	1.11022302463e-16	2.19345908958e-13	0.613,0.606,0.609,0.606,0.599,0.556,0.533,0.541,0.524,0.427,0.451	0.681,0.689,0.648,0.752,0.736,0.72,0.648,0.676,0.754	-0.149
24909	ENSG00000168214	RBPJ	chr4	+	26362445	26362628	26386352	26386391	26321010	26321048	26406174	26406270	24909	19,32,30,53,30,32,91,38,38,64,37	56,46,33,66,54,38,104,50,57,40,57	25,22,48,18,24,21,27,23,30	40,46,94,46,47,51,98,46,31	283	139	0.000619038605868	0.0108454212504	0.143,0.255,0.309,0.283,0.214,0.293,0.301,0.272,0.247,0.44,0.242	0.235,0.19,0.201,0.161,0.201,0.168,0.119,0.197,0.322	0.073
25013	ENSG00000189144	ZNF573	chr19	-	37770004	37770097	37773660	37773751	37740083	37740180	37779543	37779553	25013	9,7,8,28,4,6,3,27,20,23,10	8,2,2,4,4,1,19,10,14,16,11	5,3,17,4,7,14,17,7,1	0,3,2,0,0,3,10,2,0	191	193	0.00120305383906	0.0179734578933	0.532,0.78,0.802,0.876,0.503,0.858,0.138,0.732,0.591,0.592,0.479	1.0,0.503,0.896,1.0,1.0,0.825,0.632,0.78,1.0	-0.223
25014	ENSG00000189144	ZNF573	chr19	-	37770406	37770597	37771563	37771696	37770004	37770097	37772937	37772982	25014	74,17,24,107,79,38,63,84,80,85,77	8,6,0,1,5,2,6,9,16,12,14	59,40,52,29,68,54,52,37,29	4,6,4,18,14,22,27,10,7	233	291	5.89007985008e-06	0.00027356385329	0.92,0.78,1.0,0.993,0.952,0.96,0.929,0.921,0.862,0.898,0.873	0.949,0.893,0.942,0.668,0.858,0.754,0.706,0.822,0.838	0.092
25065	ENSG00000196511	TPK1	chr7	-	144648806	144648879	144682908	144682978	144623165	144623261	144765879	144765951	25065	5,7,15,15,23,12,15,24,31,20,15	5,13,12,12,22,17,25,23,26,24,18	9,3,7,1,14,4,22,7,0	14,23,14,6,18,16,22,8,13	170	173	0.00192690614654	0.0258842350773	0.504,0.354,0.56,0.56,0.515,0.418,0.379,0.515,0.548,0.459,0.459	0.395,0.117,0.337,0.145,0.442,0.203,0.504,0.471,0.0	0.189
25104	ENSG00000273032	DGCR5	chr22	+	18990719	18990924	18994373	18994493	18970617	18970658	19014352	19014506	25104	91,104,46,199,349,96,11,126,241,31,25	12,8,0,6,30,2,6,30,18,11,9	203,204,60,36,45,143,113,136,22	7,13,4,0,0,7,4,4,0	305	220	4.42954287194e-06	0.00021670167452	0.845,0.904,1.0,0.96,0.894,0.972,0.569,0.752,0.906,0.67,0.667	0.954,0.919,0.915,1.0,1.0,0.936,0.953,0.961,1.0	-0.129
25134	ENSG00000155313	USP25	chr21	+	15833347	15833548	15842397	15842540	15831400	15831629	15864267	15864446	25134	559,210,119,411,567,139,590,778,644,742,689	355,137,64,272,348,105,429,550,572,543,631	572,453,655,307,354,390,627,233,155	560,557,580,254,391,266,444,188,193	301	243	0.000781683982803	0.0129028093922	0.56,0.553,0.6,0.55,0.568,0.517,0.526,0.533,0.476,0.525,0.469	0.452,0.396,0.477,0.494,0.422,0.542,0.533,0.5,0.393	0.067
25183	ENSG00000058091	CDK14	chr7	+	90604217	90604249	90726566	90726812	90596320	90596718	90747680	90747775	25183	4,7,0,13,15,1,6,19,9,28,8	855,281,259,926,1140,182,1025,1806,1181,1773,1069	14,16,14,12,1,14,8,14,10	798,693,1055,326,422,692,829,444,58	132	346	7.59594545543e-05	0.0021091271684	0.012,0.061,0.0,0.035,0.033,0.014,0.015,0.027,0.02,0.04,0.019	0.044,0.057,0.034,0.088,0.006,0.05,0.025,0.076,0.311	-0.052
25197	ENSG00000058091	CDK14	chr7	+	90790572	90790652	90917600	90917724	90726566	90726812	90955696	90955793	25197	17,3,0,5,3,2,9,12,15,12,6	90,56,14,154,179,38,87,191,183,159,73	20,5,6,0,16,13,8,10,5	103,92,63,19,72,55,72,51,6	180	224	0.000595014318852	0.010510555547	0.19,0.063,0.0,0.039,0.02,0.061,0.114,0.073,0.093,0.086,0.093	0.195,0.063,0.106,0.0,0.217,0.227,0.121,0.196,0.509	-0.106
25200	ENSG00000058091	CDK14	chr7	+	90863174	90863269	90899290	90899353	90790572	90790652	90917600	90917724	25200	394,100,62,389,411,44,308,489,457,660,403	294,83,56,320,346,44,375,464,317,529,355	294,277,420,123,231,179,240,131,14	297,237,391,168,200,311,340,174,15	195	163	0.000662760455333	0.0114474374814	0.528,0.502,0.481,0.504,0.498,0.455,0.407,0.468,0.546,0.51,0.487	0.453,0.494,0.473,0.38,0.491,0.325,0.371,0.386,0.438	0.066
25207	ENSG00000058091	CDK14	chr7	+	90917600	90917724	90984147	90984241	90863174	90863269	91045896	91045960	25207	24,8,1,40,35,1,64,59,32,65,29	151,49,13,158,226,28,139,254,246,245,169	13,16,22,4,6,2,15,13,0	178,161,122,76,48,86,149,59,3	224	194	9.7874545868e-07	6.31604258442e-05	0.121,0.124,0.062,0.18,0.118,0.03,0.285,0.167,0.101,0.187,0.129	0.059,0.079,0.135,0.044,0.098,0.02,0.08,0.16,0.0	0.062
25212	ENSG00000198478	SH3BGRL2	chr6	+	79538727	79538843	79673613	79673799	79537615	79537884	79696484	79696565	25212	41,44,35,45,54,26,23,52,52,30,27	356,228,124,441,464,131,359,598,402,541,408	79,42,57,65,52,45,53,40,77	348,330,400,170,377,287,326,213,101	216	286	1.57816570356e-05	0.000613216458854	0.132,0.204,0.272,0.119,0.134,0.208,0.078,0.103,0.146,0.068,0.081	0.231,0.144,0.159,0.336,0.154,0.172,0.177,0.199,0.502	-0.09
25213	ENSG00000198478	SH3BGRL2	chr6	+	79538727	79538843	79673613	79673799	79537642	79537712	79696484	79696565	25213	25,37,17,30,31,19,5,31,28,26,17	356,228,124,439,462,131,361,596,399,540,408	32,27,29,45,36,28,28,26,36	349,330,400,170,377,287,326,213,97	216	286	1.23783272827e-05	0.000494663479406	0.085,0.177,0.154,0.083,0.082,0.161,0.018,0.064,0.085,0.06,0.052	0.108,0.098,0.088,0.26,0.112,0.114,0.102,0.139,0.329	-0.057
25229	ENSG00000107771	CCSER2	chr10	+	84438511	84438707	84477574	84477664	84425730	84425893	84513448	84513661	25229	69,33,27,110,126,49,38,126,126,85,52	205,49,54,212,149,41,195,213,171,261,274	78,93,63,38,16,57,85,43,11	190,159,252,142,193,184,181,127,170	296	190	0.000174713380775	0.00411819497596	0.178,0.302,0.243,0.25,0.352,0.434,0.111,0.275,0.321,0.173,0.109	0.209,0.273,0.138,0.147,0.051,0.166,0.232,0.179,0.04	0.09
25300	ENSG00000157654	PALM2AKAP2	chr9	+	109867490	109867571	109880550	109880681	109640787	109640866	109923734	109923849	25300	2,10,0,3,3,11,2,7,4,0,1	96,89,102,161,154,131,112,156,173,144,168	14,8,5,19,14,4,11,5,0	120,107,124,88,120,78,140,61,5	181	231	7.13996972657e-10	1.55409307167e-07	0.026,0.125,0.0,0.023,0.024,0.097,0.022,0.054,0.029,0.0,0.008	0.13,0.087,0.049,0.216,0.13,0.061,0.091,0.095,0.0	-0.058
25324	ENSG00000095203	EPB41L4B	chr9	-	109264979	109265024	109267472	109267551	109263049	109263102	109268390	109268433	25324	8,3,2,25,36,9,4,48,25,22,17	7,8,10,23,55,6,7,35,38,7,23	29,15,18,0,29,37,18,17,20	16,6,5,1,2,26,2,9,8	179	145	0.000668728897682	0.01151181837	0.481,0.233,0.139,0.468,0.346,0.549,0.316,0.526,0.348,0.718,0.375	0.595,0.669,0.745,0.0,0.922,0.535,0.879,0.605,0.669	-0.215
25336	ENSG00000084453	SLCO1A2	chr12	-	21306881	21306988	21318781	21318923	21304426	21304573	21319371	21319579	25336	38,34,29,61,35,106,46,73,29,35,58	229,268,352,350,179,503,347,320,223,227,216	39,29,46,42,47,45,39,49,13	166,143,201,75,162,241,188,189,77	242	207	0.000267360994043	0.00571765176603	0.124,0.098,0.066,0.13,0.143,0.153,0.102,0.163,0.1,0.117,0.187	0.167,0.148,0.164,0.324,0.199,0.138,0.151,0.182,0.126	-0.052
25338	ENSG00000084453	SLCO1A2	chr12	-	21314548	21314681	21318781	21318923	21304426	21304573	21324593	21324681	25338	79,179,205,195,99,259,168,152,133,170,176	16,40,24,25,10,30,55,32,15,21,23	123,83,119,92,27,157,114,67,19	15,7,44,75,19,26,29,24,9	242	233	0.000348122136622	0.00705696050276	0.826,0.812,0.892,0.882,0.905,0.893,0.746,0.821,0.895,0.886,0.88	0.888,0.919,0.723,0.542,0.578,0.853,0.791,0.729,0.67	0.114
25339	ENSG00000084453	SLCO1A2	chr12	-	21314548	21314681	21318781	21318923	21304426	21304573	21334587	21334704	25339	32,15,36,35,32,93,42,61,47,76,51	16,39,24,25,10,30,55,31,15,21,24	17,16,14,27,7,36,21,23,16	15,7,37,75,19,26,29,23,9	242	233	0.00190472777416	0.0256614432472	0.658,0.27,0.591,0.574,0.755,0.749,0.424,0.655,0.751,0.777,0.672	0.522,0.688,0.267,0.257,0.262,0.571,0.411,0.491,0.631	0.17
25340	ENSG00000084453	SLCO1A2	chr12	-	21314548	21314681	21319371	21319579	21306881	21306988	21324593	21324736	25340	31,55,18,60,29,86,43,35,23,35,41	143,226,281,295,156,417,290,271,174,207,153	48,25,22,60,35,48,65,56,5	107,95,169,56,70,138,131,136,47	308	233	1.94736330394e-07	1.65069567982e-05	0.141,0.155,0.046,0.133,0.123,0.135,0.101,0.089,0.091,0.113,0.169	0.253,0.166,0.09,0.448,0.274,0.208,0.273,0.238,0.074	-0.107
25349	ENSG00000150093	ITGB1	chr10	-	32911885	32912124	32919884	32920084	32911447	32911670	32920244	32920385	25349	205,258,234,574,177,366,406,345,295,388,318	506,419,656,992,409,550,1199,653,491,699,852	215,161,262,202,243,288,263,194,196	626,392,1022,749,665,677,684,509,676	300	339	7.7808329757e-07	5.20424255593e-05	0.314,0.41,0.287,0.395,0.328,0.429,0.277,0.374,0.404,0.385,0.297	0.28,0.317,0.225,0.234,0.292,0.325,0.303,0.301,0.247	0.074
25412	ENSG00000067113	PLPP1	chr5	-	55467868	55468149	55475298	55475450	55441905	55441908	55490959	55491114	25412	50,30,15,64,38,37,33,41,46,94,66	123,131,109,315,170,147,154,212,218,227,156	33,29,12,36,22,31,30,25,12	151,159,194,181,138,179,167,126,104	252	381	0.000143146142364	0.00352116839291	0.381,0.257,0.172,0.235,0.253,0.276,0.245,0.226,0.242,0.385,0.39	0.248,0.216,0.086,0.231,0.194,0.208,0.214,0.231,0.149	0.081
25414	ENSG00000078487	ZCWPW1	chr7	-	100405012	100405093	100406693	100406798	100404177	100404244	100408538	100408659	25414	0,10,13,7,7,3,0,8,13,7,7	43,20,40,56,31,60,75,55,29,36,41	4,5,6,0,7,7,1,1,0	22,25,92,9,60,49,49,27,26	205	181	0.00425666293018	0.0473281951077	0.0,0.306,0.223,0.099,0.166,0.042,0.0,0.114,0.284,0.147,0.131	0.138,0.15,0.054,0.0,0.093,0.112,0.018,0.032,0.0	0.071
25438	ENSG00000198793	MTOR	chr1	-	11146675	11146791	11150125	11150226	11144967	11145045	11157151	11157291	25438	17,17,9,42,47,11,7,36,55,14,7	47,32,25,56,91,47,13,60,79,54,60	45,47,22,12,31,35,21,16,13	52,71,41,17,21,41,45,31,3	201	216	0.00341137760607	0.0397179612123	0.28,0.363,0.279,0.446,0.357,0.201,0.367,0.392,0.428,0.218,0.111	0.482,0.416,0.366,0.431,0.613,0.478,0.334,0.357,0.823	-0.165
25448	ENSG00000198911	SREBF2	chr22	+	41870888	41871035	41873797	41874019	41866830	41867280	41875336	41875451	25448	95,125,34,152,187,62,51,140,265,81,55	485,375,215,584,689,205,313,480,621,574,403	220,216,95,56,100,125,126,91,36	574,491,426,254,288,434,375,333,90	247	322	0.00150070244345	0.0214252593427	0.203,0.303,0.171,0.253,0.261,0.283,0.175,0.275,0.357,0.155,0.151	0.333,0.364,0.225,0.223,0.312,0.273,0.305,0.263,0.343	-0.058
25460	ENSG00000172379	ARNT2	chr15	+	80581238	80581404	80591567	80591704	80580410	80580549	80593599	80593893	25460	598,451,221,638,911,305,197,748,1182,443,358	222,225,105,320,372,171,57,263,363,136,79	950,1197,501,298,370,626,854,433,154	212,284,125,75,141,195,259,150,57	266	237	0.000242246620156	0.00531783093341	0.706,0.641,0.652,0.64,0.686,0.614,0.755,0.717,0.744,0.744,0.801	0.8,0.79,0.781,0.78,0.7,0.741,0.746,0.72,0.707	-0.052
25502	ENSG00000053900	ANAPC4	chr4	+	25409697	25409791	25413644	25413742	25407196	25407253	25414323	25414385	25502	77,37,47,68,84,55,89,117,93,103,122	17,3,5,10,26,7,31,20,12,12,23	74,44,74,77,49,115,56,55,51	5,2,12,2,11,1,3,12,6	194	198	2.89924657618e-05	0.000995511351104	0.822,0.926,0.906,0.874,0.767,0.889,0.746,0.857,0.888,0.898,0.844	0.938,0.957,0.863,0.975,0.82,0.992,0.95,0.824,0.897	-0.057
25504	ENSG00000053900	ANAPC4	chr4	+	25413644	25413742	25414323	25414385	25409697	25409791	25414465	25414504	25504	49,31,5,42,57,22,25,82,65,44,34	17,1,12,17,20,6,21,21,16,21,22	47,33,63,50,63,10,38,30,10	8,1,13,0,0,5,5,11,6	198	162	0.000137386157221	0.00341259773894	0.702,0.962,0.254,0.669,0.7,0.75,0.493,0.762,0.769,0.632,0.558	0.828,0.964,0.799,1.0,1.0,0.621,0.861,0.691,0.577	-0.156
25509	ENSG00000155886	SLC24A2	chr9	-	19622260	19622299	19785936	19787019	19619583	19619692	19788884	19788994	25509	1126,731,555,1905,1093,749,981,1213,1385,1206,1050	245,162,144,283,103,115,177,200,208,291,264	1222,1461,1173,593,651,1085,1345,647,118	233,306,278,219,231,292,523,147,22	1183	139	0.000101474449959	0.00267309720282	0.351,0.346,0.312,0.442,0.555,0.434,0.394,0.416,0.439,0.327,0.318	0.381,0.359,0.331,0.241,0.249,0.304,0.232,0.341,0.387	0.08
25510	ENSG00000107758	PPP3CB	chr10	-	73439871	73439901	73444724	73444822	73436805	73438420	73446491	73446576	25510	499,127,55,631,850,88,639,1210,1125,1102,948	204,30,20,158,223,19,241,283,279,355,336	645,536,652,87,294,278,484,193,62	244,191,320,82,91,147,248,77,22	198	130	6.26310936149e-05	0.00180041185167	0.616,0.735,0.644,0.724,0.714,0.753,0.635,0.737,0.726,0.671,0.649	0.634,0.648,0.572,0.411,0.68,0.554,0.562,0.622,0.649	0.099
25520	ENSG00000139155	SLCO1C1	chr12	+	20705948	20706081	20715138	20715285	20701317	20701459	20717131	20717230	25520	89,153,118,260,354,232,255,337,169,119,255	50,56,24,87,108,63,83,114,55,67,58	187,107,162,87,121,201,153,161,591	46,42,18,3,14,24,59,26,116	233	247	1.93830762496e-06	0.000109174326841	0.654,0.743,0.839,0.76,0.777,0.796,0.765,0.758,0.765,0.653,0.823	0.812,0.73,0.905,0.968,0.902,0.899,0.733,0.868,0.844	-0.094
25624	ENSG00000126261	UBA2	chr19	+	34460469	34460566	34464025	34464131	34454443	34454556	34466877	34467014	25624	0,0,8,3,0,0,0,0,0,1,0	58,35,38,136,105,48,44,137,128,79,64	0,2,1,32,12,0,8,0,0	51,50,50,55,45,66,58,36,38	197	206	5.49459366894e-11	1.60367208856e-08	0.0,0.0,0.18,0.023,0.0,0.0,0.0,0.0,0.0,0.013,0.0	0.0,0.04,0.02,0.378,0.218,0.0,0.126,0.0,0.0	-0.067
25866	ENSG00000108309	RUNDC3A	chr17	+	44313103	44313252	44313417	44313503	44312579	44312695	44314734	44314824	25866	279,254,134,563,664,177,72,603,716,232,117	583,342,198,608,784,224,158,684,812,383,208	500,470,147,75,182,274,328,211,42	776,618,390,264,377,404,476,343,123	249	186	0.00205238242735	0.0272561480166	0.263,0.357,0.336,0.409,0.388,0.371,0.254,0.397,0.397,0.312,0.296	0.325,0.362,0.22,0.175,0.265,0.336,0.34,0.315,0.203	0.061
25867	ENSG00000108309	RUNDC3A	chr17	+	44313118	44313252	44313417	44313503	44312579	44312695	44314734	44314824	25867	402,325,183,552,705,188,100,691,817,298,124	583,342,198,608,784,224,158,684,812,383,208	627,522,219,106,217,313,406,220,50	776,618,390,264,377,404,476,343,123	234	186	0.00157944647681	0.0222937348456	0.354,0.43,0.424,0.419,0.417,0.4,0.335,0.445,0.444,0.382,0.322	0.391,0.402,0.309,0.242,0.314,0.381,0.404,0.338,0.244	0.061
25888	ENSG00000164675	IQUB	chr7	-	123479794	123479970	123496695	123496906	123469213	123469384	123509900	123510035	25888	10,28,24,31,26,20,29,21,20,38,43	5,14,8,13,15,6,10,17,17,12,9	15,10,18,27,31,24,21,41,46	0,16,2,0,6,6,1,5,29	311	276	0.00329849105688	0.0386502077898	0.64,0.64,0.727,0.679,0.606,0.747,0.72,0.523,0.511,0.738,0.809	1.0,0.357,0.889,1.0,0.821,0.78,0.949,0.879,0.585	-0.139
25889	ENSG00000164675	IQUB	chr7	-	123479794	123479970	123496695	123496906	123469213	123469384	123511943	123512344	25889	11,23,22,25,23,18,27,20,15,31,34	5,14,8,13,16,6,10,15,17,12,9	13,7,14,27,53,21,26,39,60	0,16,2,0,6,6,1,5,29	311	276	0.000496421723867	0.00916613627304	0.661,0.593,0.709,0.631,0.561,0.727,0.706,0.542,0.439,0.696,0.77	1.0,0.28,0.861,1.0,0.887,0.756,0.958,0.874,0.647	-0.167
25897	ENSG00000164675	IQUB	chr7	-	123502596	123502752	123503201	123503363	123496695	123496906	123509900	123510035	25897	6,3,2,4,2,0,13,12,6,10,3	13,35,43,38,38,6,17,27,14,33,32	3,2,0,0,0,0,2,8,2	13,12,14,28,26,38,10,12,52	262	256	0.00102375170486	0.015858889498	0.311,0.077,0.043,0.093,0.049,0.0,0.428,0.303,0.295,0.228,0.084	0.184,0.14,0.0,0.0,0.0,0.0,0.163,0.394,0.036	0.072
25921	ENSG00000152413	HOMER1	chr5	-	79401898	79402055	79450989	79451121	79397526	79397637	79456861	79457018	25921	444,210,267,436,578,308,547,606,559,995,872	577,116,123,405,722,160,763,845,688,1552,1513	366,217,267,80,109,263,239,140,104	557,325,519,150,218,366,504,239,105	232	257	0.000183280249414	0.004256678658	0.46,0.667,0.706,0.544,0.47,0.681,0.443,0.443,0.474,0.415,0.39	0.421,0.425,0.363,0.371,0.356,0.443,0.344,0.394,0.523	0.113
25922	ENSG00000152413	HOMER1	chr5	-	79401898	79402055	79450989	79451121	79397526	79397637	79512769	79512794	25922	74,35,63,87,102,58,87,102,79,135,113	577,116,123,405,722,160,763,845,687,1552,1513	43,32,53,26,5,44,28,32,8	557,325,519,150,218,366,504,239,105	232	257	3.10730179598e-06	0.000160579354785	0.124,0.251,0.362,0.192,0.135,0.287,0.112,0.118,0.113,0.088,0.076	0.079,0.098,0.102,0.161,0.025,0.118,0.058,0.129,0.078	0.075
25928	ENSG00000290758	POLR2J4	chr7	-	43986600	43986677	43987677	43987888	43973209	43973323	43988085	43988247	25928	23,40,38,28,45,16,5,34,32,8,2	0,6,0,3,5,10,0,1,6,0,0	36,38,10,51,14,23,30,9,4	3,1,0,0,0,0,2,0,0	311	177	7.28450356702e-08	7.47191893318e-06	1.0,0.791,1.0,0.842,0.837,0.477,1.0,0.951,0.752,1.0,1.0	0.872,0.956,1.0,1.0,1.0,1.0,0.895,1.0,1.0	-0.092
25932	ENSG00000290758	POLR2J4	chr7	-	43988085	43988247	44013592	44013679	43986600	43986677	44016433	44016523	25932	1,0,0,2,6,0,0,2,1,1,0	12,6,4,13,9,2,1,4,10,0,1	0,3,5,0,2,0,12,3,1	14,15,1,4,6,3,5,6,8	187	262	0.00133734535503	0.0195828837506	0.105,0.0,0.0,0.177,0.483,0.0,0.0,0.412,0.123,1.0,0.0	0.0,0.219,0.875,0.0,0.318,0.0,0.771,0.412,0.149	-0.096
25933	ENSG00000290758	POLR2J4	chr7	-	43988085	43988247	44013592	44013679	43987677	43987888	44016433	44016523	25933	1,0,0,3,5,0,0,2,3,1,0	27,20,17,27,28,8,6,21,28,0,2	0,3,5,0,2,0,12,3,1	35,32,9,28,15,15,6,12,12	187	262	0.00269885129245	0.0331820471974	0.049,0.0,0.0,0.135,0.2,0.0,0.0,0.118,0.131,1.0,0.0	0.0,0.116,0.438,0.0,0.157,0.0,0.737,0.259,0.105	-0.053
25959	ENSG00000164074	ABHD18	chr4	+	127989720	127989821	128001715	128001760	127984338	127984423	128008919	128008998	25959	53,38,26,111,86,57,68,109,71,121,78	16,3,7,23,27,8,27,50,10,32,31	86,82,105,73,83,64,72,43,28	18,13,32,13,1,5,11,8,0	201	145	0.000499286514434	0.00920579672414	0.705,0.901,0.728,0.777,0.697,0.837,0.645,0.611,0.837,0.732,0.645	0.775,0.82,0.703,0.802,0.984,0.902,0.825,0.795,1.0	-0.107
25988	ENSG00000286163	NA	chrX	+	121164058	121164157	121185325	121185387	121093383	121093477	121185798	121185843	25988	3,7,4,15,18,26,14,11,13,7,50	4,10,19,12,24,22,0,27,22,11,7	2,2,1,2,3,4,24,4,0	11,16,7,5,15,10,24,7,8	199	162	0.000278401216645	0.00591925235787	0.379,0.363,0.146,0.504,0.379,0.49,1.0,0.249,0.325,0.341,0.853	0.129,0.092,0.104,0.246,0.14,0.246,0.449,0.317,0.0	0.266
26017	ENSG00000083312	TNPO1	chr5	+	72897055	72897151	72900005	72900081	72896457	72896556	72900973	72901073	26017	324,126,154,401,357,131,321,450,466,449,395	80,86,76,191,98,58,80,176,128,137,85	276,330,338,271,327,393,344,225,217	84,65,66,60,100,91,91,58,90	196	176	0.00438905344629	0.0483788900174	0.784,0.568,0.645,0.653,0.766,0.67,0.783,0.697,0.766,0.746,0.807	0.747,0.82,0.821,0.802,0.746,0.795,0.772,0.777,0.684	-0.057
26042	ENSG00000010017	RANBP9	chr6	-	13642478	13642591	13644544	13644729	13641198	13641307	13652658	13652681	26042	172,63,69,309,331,132,322,459,284,376,331	149,83,98,207,212,88,162,202,198,255,244	248,175,320,121,148,280,254,167,99	143,99,129,87,68,123,128,60,40	285	213	0.000205406019138	0.0046481481899	0.463,0.362,0.345,0.527,0.539,0.529,0.598,0.629,0.517,0.524,0.503	0.564,0.569,0.65,0.51,0.619,0.63,0.597,0.675,0.649	-0.104
26047	ENSG00000010017	RANBP9	chr6	-	13658779	13658832	13696784	13696896	13657108	13657276	13710934	13711835	26047	61,47,26,93,130,22,42,136,91,97,47	17,13,12,25,58,21,20,40,45,55,56	123,89,102,73,112,95,129,57,56	37,19,13,21,36,9,19,23,15	212	153	2.75515760327e-05	0.00095755707554	0.721,0.723,0.61,0.729,0.618,0.431,0.602,0.71,0.593,0.56,0.377	0.706,0.772,0.85,0.715,0.692,0.884,0.831,0.641,0.729	-0.151
26050	ENSG00000157540	DYRK1A	chr21	+	37421773	37421866	37428866	37428908	37420311	37420384	37430268	37430400	26050	2,20,13,11,11,21,8,22,19,25,17	1,0,10,9,3,6,10,8,4,5,8	17,15,10,6,8,26,13,4,19	0,0,0,0,0,0,0,3,12	193	142	7.42712831014e-07	5.03320220363e-05	0.595,1.0,0.489,0.473,0.73,0.72,0.371,0.669,0.778,0.786,0.61	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.495,0.538	-0.236
26068	ENSG00000179295	PTPN11	chr12	+	112486474	112486629	112489023	112489175	112482073	112482205	112502143	112502256	26068	515,366,485,722,738,636,788,871,561,708,602	1066,549,892,814,1027,689,1903,1309,1004,1402,1672	490,362,651,497,386,497,615,468,349	1085,900,1790,969,963,1131,1262,742,628	255	252	0.00212297661971	0.0280054090912	0.323,0.397,0.35,0.467,0.415,0.477,0.29,0.397,0.356,0.333,0.262	0.309,0.284,0.264,0.336,0.284,0.303,0.325,0.384,0.355	0.054
26089	ENSG00000069974	RAB27A	chr15	-	55270164	55270284	55314038	55314160	55234781	55234956	55318930	55319113	26089	0,3,0,3,0,0,1,0,2,0,0	3,7,3,3,6,4,3,6,3,5,7	7,5,0,0,0,0,5,2,0	2,2,7,11,3,14,6,6,8	222	220	0.0039745785561	0.0448322686143	0.0,0.298,0.0,0.498,0.0,0.0,0.248,0.0,0.398,0.0,0.0	0.776,0.712,0.0,0.0,0.0,0.0,0.452,0.248,0.0	-0.112
26142	ENSG00000128805	ARHGAP22	chr10	-	48582952	48583152	48652233	48652396	48555462	48555550	48655508	48656265	26142	6,3,3,12,6,7,6,6,31,19,24	144,126,100,163,95,135,63,145,180,75,29	7,15,6,0,0,5,8,1,0	134,158,184,136,119,155,152,124,15	263	300	2.33753060164e-06	0.000126660624415	0.045,0.026,0.033,0.077,0.067,0.056,0.098,0.045,0.164,0.224,0.486	0.056,0.098,0.036,0.0,0.0,0.035,0.057,0.009,0.0	0.088
26179	ENSG00000104687	GSR	chr8	-	30689160	30689319	30692968	30693055	30684087	30684199	30696379	30696479	26179	78,30,53,139,149,53,75,185,143,143,163	97,48,30,115,96,61,42,123,160,114,70	113,118,100,124,115,88,171,81,106	84,104,74,46,71,28,97,44,25	187	259	0.00291951744912	0.0354874047152	0.527,0.464,0.71,0.626,0.683,0.546,0.712,0.676,0.553,0.635,0.763	0.651,0.611,0.652,0.789,0.692,0.813,0.709,0.718,0.854	-0.094
26199	ENSG00000183826	BTBD9	chr6	-	38192518	38192597	38256408	38256516	38168450	38175182	38288271	38288461	26199	56,11,3,58,92,9,15,77,74,53,38	208,103,39,190,236,35,65,300,257,175,124	48,26,50,5,22,17,47,5,4	181,140,221,161,160,153,283,109,37	208	179	2.55514754244e-07	2.07023373754e-05	0.188,0.084,0.062,0.208,0.251,0.181,0.166,0.181,0.199,0.207,0.209	0.186,0.138,0.163,0.026,0.106,0.087,0.125,0.038,0.085	0.07
26210	ENSG00000067141	NEO1	chr15	+	73178306	73178427	73236346	73236506	73176402	73176557	73244343	73244498	26210	69,83,86,136,78,94,55,113,121,60,54	266,239,251,372,223,238,320,233,281,187,166	104,91,100,80,54,52,120,68,15	308,319,310,564,274,372,454,314,105	221	260	9.82832541863e-06	0.000415197835674	0.234,0.29,0.287,0.301,0.292,0.317,0.168,0.363,0.336,0.274,0.277	0.284,0.251,0.275,0.143,0.188,0.141,0.237,0.203,0.144	0.078
26226	ENSG00000134874	DZIP1	chr13	-	95629988	95630113	95633233	95633321	95624767	95624929	95641294	95641855	26226	56,69,21,81,102,33,58,119,108,63,90	471,216,166,369,528,152,484,618,333,445,619	99,92,112,179,208,101,109,49,66	298,172,537,626,690,403,443,314,184	188	225	1.62445344093e-05	0.0006274467642	0.125,0.277,0.131,0.208,0.188,0.206,0.125,0.187,0.28,0.145,0.148	0.284,0.39,0.2,0.255,0.265,0.231,0.227,0.157,0.3	-0.073
