ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11257	ENSG00000291171	NA	chr12	+	132103996	132105304	132103996	132104170	132104377	132105304	11257	5,10,4,11,4,7,12,6,7,16,19,3,16,6,2,11,6,18,7,19,7	1,3,0,5,5,3,7,4,2,2,5,2,0,3,0,1,1,2,7,10,1	18,7,6,17,23,5,12,13	0,1,1,2,1,2,0,3	282	75	0.000889272607917	0.0142672817153	0.571,0.47,1.0,0.369,0.175,0.383,0.313,0.285,0.482,0.68,0.503,0.285,1.0,0.347,1.0,0.745,0.615,0.705,0.21,0.336,0.651	1.0,0.651,0.615,0.693,0.859,0.399,1.0,0.535	-0.189
11292	ENSG00000197989	SNHG12	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	11292	26,37,61,107,51,49,50,49,37,49,109,30,84,51,52,54,78,36,68,132,44	3,1,1,2,0,0,2,1,2,2,3,3,1,4,4,1,0,3,8,14,5	66,28,62,56,89,38,43,40	2,0,1,0,0,2,3,0	429	75	2.09836325324e-05	0.000685876773167	0.602,0.866,0.914,0.903,1.0,1.0,0.814,0.895,0.764,0.811,0.864,0.636,0.936,0.69,0.694,0.904,1.0,0.677,0.598,0.622,0.606	0.852,1.0,0.916,1.0,1.0,0.769,0.715,1.0	-0.107
11339	ENSG00000007372	PAX6	chr11	-	31800690	31801776	31800690	31800856	31801761	31801776	11339	85,144,92,198,139,114,127,84,82,112,260,112,65,155,57,59,154,94,263,465,169	3,2,0,3,0,0,6,0,0,1,4,1,0,0,1,1,2,2,1,8,1	91,83,58,83,115,38,18,39	0,0,0,2,1,0,0,0	980	75	0.000485650151878	0.00879976959979	0.684,0.846,1.0,0.835,1.0,1.0,0.618,1.0,1.0,0.896,0.833,0.896,1.0,1.0,0.814,0.819,0.855,0.782,0.953,0.816,0.928	1.0,1.0,1.0,0.761,0.898,1.0,1.0,1.0	-0.073
11490	ENSG00000130340	SNX9	chr6	+	157937433	157938747	157937433	157937523	157938632	157938747	11490	144,111,91,320,72,235,81,140,115,59,180,113,230,144,147,128,120,113,205,218,100	36,22,53,71,26,16,33,18,28,29,29,24,31,28,26,28,28,35,55,133,31	73,66,85,47,57,89,89,41	42,28,35,19,26,32,20,29	1184	75	2.50599311002e-06	0.000119319372802	0.202,0.242,0.098,0.222,0.149,0.482,0.135,0.33,0.206,0.114,0.282,0.23,0.32,0.246,0.264,0.225,0.214,0.17,0.191,0.094,0.17	0.099,0.13,0.133,0.135,0.122,0.15,0.22,0.082	0.085
11503	ENSG00000189337	KAZN	chr1	+	15060171	15063622	15060171	15060302	15063571	15063622	11503	289,200,197,464,240,348,322,330,225,230,296,178,306,261,327,278,212,243,278,279,154	41,35,21,60,24,20,37,23,27,41,63,22,21,17,26,35,25,55,49,214,28	188,182,205,233,370,197,209,308	57,27,63,41,54,42,48,64	3344	75	5.39491911911e-06	0.00022297512822	0.137,0.114,0.174,0.148,0.183,0.281,0.163,0.243,0.157,0.112,0.095,0.154,0.246,0.256,0.22,0.151,0.16,0.09,0.113,0.028,0.11	0.069,0.131,0.068,0.113,0.133,0.095,0.089,0.097	0.059
11550	ENSG00000227057	WDR46	chr6	-	33280427	33280987	33280427	33280522	33280673	33280987	11550	10,28,28,29,17,9,8,6,17,43,59,18,12,10,10,16,22,27,30,22,3	31,11,19,18,4,10,20,5,22,13,34,7,20,11,7,6,18,11,22,44,7	33,14,22,46,67,25,17,44	13,5,9,5,13,5,4,16	226	75	6.27077110238e-08	5.40691832466e-06	0.097,0.458,0.328,0.348,0.585,0.23,0.117,0.285,0.204,0.523,0.365,0.46,0.166,0.232,0.322,0.469,0.289,0.449,0.312,0.142,0.125	0.457,0.482,0.448,0.753,0.631,0.624,0.585,0.477	-0.247
11595	ENSG00000182979	MTA1	chr14	+	105450057	105450324	105450057	105450184	105450260	105450324	11595	21,23,35,31,32,21,18,9,19,58,54,12,18,12,19,12,20,26,25,27,1	54,58,58,46,63,45,63,42,53,83,112,45,57,41,25,69,66,58,88,115,32	32,15,32,24,41,12,12,35	45,46,43,34,74,27,42,46	151	75	0.00240205325667	0.0304890059305	0.162,0.165,0.231,0.251,0.201,0.188,0.124,0.096,0.151,0.258,0.193,0.117,0.136,0.127,0.274,0.08,0.131,0.182,0.124,0.104,0.015	0.261,0.139,0.27,0.26,0.216,0.181,0.124,0.274	-0.058
11609	ENSG00000196950	SLC39A10	chr2	+	195680031	195681050	195680031	195680048	195680892	195681050	11609	2075,1300,1050,1853,1013,1290,1292,1454,2029,1321,668,1361,953,858,1235,1591,1328,2013,3876,5532,2881	22,23,32,6,5,15,32,19,33,36,9,23,17,4,10,21,22,22,41,44,18	2438,1203,2574,1142,2078,2085,2069,467	28,12,18,8,5,11,20,1	919	75	2.31147497776e-06	0.000112229964697	0.885,0.822,0.728,0.962,0.943,0.875,0.767,0.862,0.834,0.75,0.858,0.828,0.821,0.946,0.91,0.861,0.831,0.882,0.885,0.911,0.929	0.877,0.891,0.921,0.921,0.971,0.939,0.894,0.974	-0.062
11619	ENSG00000018280	SLC11A1	chr2	+	218386634	218387230	218386634	218386741	218387159	218387230	11619	30,23,32,219,23,109,30,17,8,19,67,11,71,38,76,15,38,2,74,64,29	2,1,9,27,2,7,0,2,2,4,10,1,15,8,5,1,5,0,18,13,15	3,16,1,1,4,6,5,8	0,3,0,0,0,0,0,2	493	75	4.08652503259e-06	0.000176178549034	0.695,0.778,0.351,0.552,0.636,0.703,1.0,0.564,0.378,0.419,0.505,0.626,0.419,0.419,0.698,0.695,0.536,1.0,0.385,0.428,0.227	1.0,0.448,1.0,1.0,1.0,1.0,1.0,0.378	-0.281
11692	ENSG00000156113	KCNMA1	chr10	-	76909965	76915049	76909965	76910096	76914935	76915049	11692	461,524,369,641,619,599,463,444,543,573,387,487,594,517,609,496,601,632,837,409,596	43,25,24,44,25,46,43,20,37,56,115,32,47,34,18,25,55,46,82,106,68	879,578,955,776,1033,720,804,390	13,17,13,18,12,14,10,3	4914	75	0	0.0	0.141,0.242,0.19,0.182,0.274,0.166,0.141,0.253,0.183,0.135,0.049,0.188,0.162,0.188,0.341,0.232,0.143,0.173,0.135,0.056,0.118	0.508,0.342,0.529,0.397,0.568,0.44,0.551,0.665	-0.324
11697	ENSG00000214595	EML6	chr2	+	54866765	54869367	54866765	54866884	54869180	54869367	11697	161,145,80,237,104,171,158,184,193,125,77,109,212,176,209,211,209,167,261,135,181	24,27,15,45,26,24,14,12,28,26,15,26,23,21,18,24,24,31,49,84,35	192,175,154,161,258,229,176,80	47,29,42,37,57,44,54,20	2371	75	0.000524084517482	0.00932721235561	0.175,0.145,0.144,0.143,0.112,0.184,0.263,0.327,0.179,0.132,0.14,0.117,0.226,0.21,0.269,0.218,0.216,0.146,0.144,0.048,0.141	0.114,0.16,0.104,0.121,0.125,0.141,0.093,0.112	0.054
11740	ENSG00000123815	COQ8B	chr19	-	40700309	40702693	40700309	40700447	40702599	40702693	11740	89,124,154,304,133,135,120,66,131,151,164,96,110,200,112,87,146,136,180,116,51	2,2,0,1,0,0,2,1,1,3,3,0,0,2,1,2,0,0,2,0,1	100,159,112,114,176,87,88,112	1,2,3,1,2,1,0,4	2227	75	1.16980343079e-07	9.00028762674e-06	0.6,0.676,1.0,0.911,1.0,1.0,0.669,0.69,0.815,0.629,0.648,1.0,1.0,0.771,0.79,0.594,1.0,1.0,0.752,1.0,0.632	0.771,0.728,0.557,0.793,0.748,0.746,1.0,0.485	0.089
11759	ENSG00000103202	NME4	chr16	+	398207	399123	398207	398385	398989	399123	11759	96,91,143,101,100,66,112,61,90,180,221,100,73,53,65,77,107,58,85,73,9	2,3,2,4,2,3,0,1,3,1,12,3,3,0,1,5,2,7,9,10,1	115,82,86,118,231,66,68,156	1,1,1,2,4,0,1,2	679	75	6.34386426653e-05	0.00166977185247	0.841,0.77,0.888,0.736,0.847,0.708,1.0,0.871,0.768,0.952,0.67,0.786,0.729,1.0,0.878,0.63,0.855,0.478,0.511,0.446,0.499	0.927,0.901,0.905,0.867,0.864,1.0,0.883,0.896	-0.15
11766	ENSG00000236144	TMEM147-AS1	chr19	-	35542910	35545507	35542910	35543097	35545318	35545507	11766	167,247,177,398,209,345,215,168,176,320,440,161,288,344,198,240,246,253,507,282,172	2,1,1,2,0,1,2,0,0,2,5,0,1,0,3,4,3,0,2,0,4	199,196,207,234,309,172,164,255	0,0,0,0,1,0,0,1	2296	75	3.93819105837e-06	0.00017125994333	0.732,0.89,0.853,0.867,1.0,0.918,0.778,1.0,1.0,0.839,0.742,1.0,0.904,1.0,0.683,0.662,0.728,1.0,0.892,1.0,0.584	1.0,1.0,1.0,1.0,0.91,1.0,1.0,0.893	-0.115
11768	ENSG00000147162	OGT	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	11768	3671,3257,3564,5933,3722,4646,3121,2587,3398,3369,2941,2575,4050,3044,3607,3811,4780,3997,7534,6041,4924	49,38,18,41,16,21,31,39,38,51,52,33,36,10,27,36,35,66,74,183,20	4318,3449,4627,3107,2578,3040,3334,2653	65,35,59,25,53,53,52,54	3346	75	0.00100020100023	0.015462149002	0.627,0.658,0.816,0.764,0.839,0.832,0.693,0.598,0.667,0.597,0.559,0.636,0.716,0.872,0.75,0.704,0.754,0.576,0.695,0.425,0.847	0.598,0.688,0.637,0.736,0.522,0.562,0.59,0.524	0.089
11805	ENSG00000236924	LINC02851	chr9	+	6669543	6670880	6669543	6669728	6670424	6670880	11805	5,8,9,21,10,11,10,8,8,16,6,1,21,8,8,3,11,2,8,35,9	3,0,1,1,1,1,2,3,0,0,1,2,0,2,0,0,1,3,1,3,6	6,12,2,7,6,6,1,4	0,1,0,1,1,1,1,0	771	75	0.000461583236086	0.00845559620391	0.14,1.0,0.467,0.671,0.493,0.517,0.327,0.206,1.0,1.0,0.369,0.046,1.0,0.28,1.0,1.0,0.517,0.061,0.438,0.532,0.127	1.0,0.539,1.0,0.405,0.369,0.369,0.089,1.0	-0.063
11850	ENSG00000010671	BTK	chrX	-	101353869	101356268	101353869	101353988	101354629	101356268	11850	5,15,14,32,8,9,21,7,4,8,25,11,7,11,16,11,3,7,7,11,11	1,0,0,5,3,1,1,0,0,3,0,1,1,0,1,1,1,1,3,11,0	6,4,4,8,3,4,1,7	0,0,0,0,0,0,0,0	716	75	3.22519788654e-13	1.69781206638e-10	0.344,1.0,1.0,0.401,0.218,0.485,0.687,1.0,1.0,0.218,1.0,0.535,0.423,1.0,0.626,0.535,0.239,0.423,0.196,0.095,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.408
11852	ENSG00000010671	BTK	chrX	-	101354629	101356268	101354629	101354694	101356051	101356268	11852	7,14,20,30,25,12,21,2,10,19,33,16,17,11,16,23,15,17,17,24,4	0,2,1,5,0,1,0,0,0,2,5,3,4,0,0,1,0,5,0,4,3	17,6,10,6,3,7,2,9	0,2,1,0,0,0,0,1	1432	75	2.02402933912e-05	0.000664426868435	1.0,0.268,0.512,0.239,1.0,0.386,1.0,1.0,1.0,0.332,0.257,0.218,0.182,1.0,1.0,0.546,1.0,0.151,1.0,0.239,0.065	1.0,0.136,0.344,1.0,1.0,1.0,1.0,0.32	-0.135
11870	ENSG00000128604	IRF5	chr7	+	128947022	128947535	128947022	128947056	128947229	128947535	11870	4,3,11,13,4,5,3,1,2,5,17,4,8,1,0,1,2,4,6,2,2	0,2,5,2,1,1,3,0,1,2,2,1,2,2,1,3,0,1,2,1,1	4,4,2,1,4,2,0,8	2,2,0,0,0,0,1,1	248	75	0.000356275372472	0.00686602365215	1.0,0.312,0.4,0.663,0.547,0.602,0.232,1.0,0.377,0.431,0.72,0.547,0.547,0.131,0.0,0.092,1.0,0.547,0.476,0.377,0.377	0.377,0.377,1.0,1.0,1.0,1.0,0.0,0.708	-0.189
11968	ENSG00000143633	C1orf131	chr1	-	231223762	231225523	231223762	231224414	231225470	231225523	11968	37,58,30,102,34,71,39,72,58,38,22,39,69,43,40,47,61,44,39,37,25	3,0,4,2,1,1,1,0,4,3,1,0,3,3,1,3,1,0,4,1,2	32,24,32,26,43,28,28,19	3,2,7,2,13,0,1,3	1131	75	0.00288657361525	0.0347430918168	0.45,1.0,0.332,0.772,0.693,0.825,0.721,1.0,0.49,0.457,0.593,1.0,0.604,0.487,0.726,0.51,0.802,1.0,0.393,0.71,0.453	0.414,0.443,0.233,0.463,0.18,1.0,0.65,0.296	0.208
11980	ENSG00000168071	CCDC88B	chr11	+	64353053	64353496	64353053	64353240	64353350	64353496	11980	3,1,4,7,3,2,5,2,3,0,9,6,4,5,5,6,8,2,4,5,2	6,9,9,4,9,7,5,4,6,8,27,4,5,0,1,1,5,2,2,7,0	3,0,1,2,1,3,0,3	5,3,6,4,2,3,2,16	185	75	0.000979975673022	0.015220056959	0.169,0.043,0.153,0.415,0.119,0.104,0.288,0.169,0.169,0.0,0.119,0.378,0.245,1.0,0.67,0.709,0.393,0.288,0.448,0.225,1.0	0.196,0.0,0.063,0.169,0.169,0.288,0.0,0.071	0.219
12060	ENSG00000169733	RFNG	chr17	-	82049676	82050006	82049676	82049842	82049917	82050006	12060	36,23,55,15,49,26,22,27,23,90,26,25,13,17,16,19,26,24,18,59,5	17,19,28,33,21,14,13,10,18,28,48,24,20,20,8,18,18,34,49,46,11	32,41,27,46,56,34,41,45	25,25,21,18,24,17,16,22	150	75	0.00300444997394	0.0357104792798	0.514,0.377,0.495,0.185,0.538,0.481,0.458,0.574,0.39,0.616,0.213,0.342,0.245,0.298,0.5,0.345,0.419,0.261,0.155,0.391,0.185	0.39,0.451,0.391,0.561,0.538,0.5,0.562,0.506	-0.107
12126	ENSG00000156983	BRPF1	chr3	+	9745572	9745930	9745572	9745709	9745811	9745930	12126	2,2,3,4,3,1,1,1,0,5,6,0,3,1,2,4,2,2,4,3,2	17,14,12,27,8,6,12,8,5,17,32,8,12,6,6,17,13,11,24,37,9	2,3,3,3,5,2,6,8	7,8,13,5,16,10,12,21	177	75	0.00205185319609	0.0272183496914	0.047,0.057,0.096,0.059,0.137,0.066,0.034,0.05,0.0,0.111,0.074,0.0,0.096,0.066,0.124,0.091,0.061,0.072,0.066,0.033,0.086	0.108,0.137,0.089,0.203,0.117,0.078,0.175,0.139	-0.063
12179	ENSG00000169592	INO80E	chr16	+	29996243	29996617	29996243	29996391	29996546	29996617	12179	14,35,24,40,14,37,20,15,9,25,80,20,16,11,13,31,17,21,54,55,17	39,22,33,58,30,19,31,23,27,41,47,34,26,30,32,41,26,34,57,110,25	11,9,16,8,20,11,13,23	43,29,33,30,44,31,30,37	230	75	3.28963383809e-05	0.000985117294868	0.105,0.342,0.192,0.184,0.132,0.388,0.174,0.175,0.098,0.166,0.357,0.161,0.167,0.107,0.117,0.198,0.176,0.168,0.236,0.14,0.181	0.077,0.092,0.137,0.08,0.129,0.104,0.124,0.169	0.075
12189	ENSG00000206573	THUMPD3-AS1	chr3	-	9390289	9391826	9390289	9390497	9391426	9391826	12189	205,197,189,365,205,235,167,147,202,256,231,139,219,270,233,222,218,255,313,260,122	6,0,3,6,1,2,3,3,3,5,6,3,1,6,2,7,4,3,1,16,5	257,225,275,134,181,166,223,135	4,0,1,2,0,0,2,1	1004	75	2.34084202677e-06	0.000113106772714	0.718,1.0,0.825,0.82,0.939,0.898,0.806,0.785,0.834,0.793,0.742,0.776,0.942,0.771,0.897,0.703,0.803,0.864,0.959,0.548,0.646	0.828,1.0,0.954,0.833,1.0,1.0,0.893,0.91	-0.114
12193	ENSG00000206573	THUMPD3-AS1	chr3	-	9390013	9391826	9390013	9390497	9391678	9391826	12193	316,279,286,529,273,349,247,203,282,388,403,202,326,373,304,334,322,348,410,371,184	6,4,1,15,1,8,3,4,3,2,16,6,5,6,4,6,4,11,8,17,16	343,296,343,232,320,231,301,237	3,4,4,0,6,3,3,1	1256	75	0.00103487878218	0.0158512367218	0.759,0.806,0.945,0.678,0.942,0.723,0.831,0.752,0.849,0.921,0.601,0.668,0.796,0.788,0.819,0.769,0.828,0.654,0.754,0.566,0.407	0.872,0.815,0.837,1.0,0.761,0.821,0.857,0.934	-0.107
12229	ENSG00000164934	DCAF13	chr8	+	103427096	103430689	103427096	103427252	103430611	103430689	12229	102,91,53,201,83,78,34,46,59,71,114,73,106,125,81,98,62,138,166,181,104	13,12,9,22,12,14,8,7,18,7,12,18,8,20,14,12,9,17,37,81,19	140,125,83,62,93,86,94,57	15,9,10,4,4,14,10,3	3434	75	0.000117961618853	0.00276960589617	0.146,0.142,0.114,0.166,0.131,0.108,0.085,0.126,0.067,0.181,0.172,0.081,0.224,0.12,0.112,0.151,0.131,0.151,0.089,0.047,0.107	0.169,0.233,0.153,0.253,0.337,0.118,0.17,0.293	-0.09
12259	ENSG00000061273	HDAC7	chr12	-	47789812	47791308	47789812	47789920	47791258	47791308	12259	59,93,110,90,83,69,101,50,47,149,207,58,128,72,71,56,115,82,101,41,31	7,12,16,14,10,3,12,6,9,21,48,6,15,18,2,2,10,10,24,32,7	57,69,59,75,145,48,47,111	9,5,3,3,9,2,2,12	1413	75	0.00232984558559	0.0298375359117	0.309,0.291,0.267,0.254,0.306,0.55,0.309,0.307,0.217,0.274,0.186,0.339,0.312,0.175,0.653,0.598,0.379,0.303,0.183,0.064,0.19	0.252,0.423,0.511,0.57,0.461,0.56,0.555,0.329	-0.15
12393	ENSG00000241106	HLA-DOB	chr6	-	32813722	32814601	32813722	32813833	32814319	32814601	12393	20,3,7,8,0,2,1,9,1,12,23,4,8,12,3,1,22,5,20,13,4	3,0,2,0,1,0,2,0,0,2,3,2,0,3,0,0,2,2,4,0,0	12,2,2,7,5,1,7,4	1,0,0,0,2,0,1,0	561	75	1.02504381994e-05	0.000383988325357	0.471,1.0,0.319,1.0,0.0,1.0,0.063,1.0,1.0,0.445,0.506,0.211,1.0,0.348,1.0,1.0,0.595,0.251,0.401,1.0,1.0	0.616,1.0,1.0,1.0,0.251,1.0,0.483,1.0	-0.146
12397	ENSG00000276462	LINC03025	chr9	-	41102730	41105159	41102730	41102841	41104467	41105159	12397	45,20,30,12,26,72,21,33,53,51,22,19,55,39,27,32,38,57,62,6,14	2,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,0,2,0,0	25,13,24,16,27,16,28,56	0,2,0,2,3,2,1,0	1701	75	9.9188747209e-06	0.000374372018711	0.498,1.0,0.398,0.346,1.0,1.0,1.0,1.0,1.0,0.529,0.492,1.0,1.0,1.0,1.0,1.0,0.295,1.0,0.577,1.0,1.0	1.0,0.223,1.0,0.261,0.284,0.261,0.552,1.0	0.243
12411	ENSG00000175061	SNHG29	chr17	+	16439326	16439703	16439326	16439414	16439659	16439703	12411	100,126,130,171,85,88,144,97,89,131,117,57,125,112,81,115,115,138,264,599,172	4,5,4,12,1,5,6,3,4,8,10,3,5,4,4,7,4,5,7,32,11	98,107,99,64,105,72,48,139	3,2,1,2,5,1,1,3	320	75	0.000442893377413	0.00821858916676	0.854,0.855,0.884,0.77,0.952,0.805,0.849,0.883,0.839,0.793,0.733,0.817,0.854,0.868,0.826,0.794,0.871,0.866,0.898,0.814,0.786	0.884,0.926,0.959,0.882,0.831,0.944,0.918,0.916	-0.069
12497	ENSG00000162736	NCSTN	chr1	+	160355862	160357253	160355862	160356754	160357040	160357253	12497	12,21,30,23,8,17,17,12,12,33,58,6,21,16,14,11,14,22,18,21,6	55,37,26,79,25,44,43,31,38,53,23,26,18,35,27,32,46,52,88,179,49	23,12,18,25,41,20,17,31	39,35,42,22,15,32,31,30	361	75	0.000106595600619	0.00260041267656	0.043,0.105,0.193,0.057,0.062,0.074,0.076,0.074,0.062,0.115,0.344,0.046,0.195,0.087,0.097,0.067,0.059,0.081,0.041,0.024,0.025	0.109,0.066,0.082,0.191,0.362,0.115,0.102,0.177	-0.059
12511	ENSG00000287151	LINC03124	chr2	+	131684708	131686211	131684708	131684773	131686063	131686211	12511	83,62,43,195,78,118,40,61,109,73,48,91,114,88,96,84,67,126,167,138,53	2,2,0,0,1,1,1,1,2,0,3,1,0,1,0,0,1,4,1,12,1	89,79,104,61,94,55,62,18	4,1,0,0,0,0,0,0	1365	75	1.41898313211e-07	1.07520221874e-05	0.695,0.63,1.0,1.0,0.811,0.866,0.687,0.77,0.75,1.0,0.468,0.833,1.0,0.829,1.0,1.0,0.786,0.634,0.902,0.387,0.744	0.55,0.813,1.0,1.0,1.0,1.0,1.0,1.0	-0.121
12522	ENSG00000263878	DLGAP1-AS4	chr18	+	4013618	4014712	4013618	4013770	4014105	4014712	12522	76,33,20,76,47,60,18,48,96,33,24,54,62,34,58,75,47,119,74,138,52	3,0,1,5,2,4,1,2,4,2,2,2,5,1,2,2,2,4,10,8,8	143,49,110,48,42,80,83,16	2,2,1,0,2,1,3,0	410	75	1.13330835982e-05	0.000415214293587	0.823,1.0,0.785,0.735,0.811,0.733,0.767,0.814,0.814,0.751,0.687,0.832,0.694,0.861,0.841,0.873,0.811,0.845,0.575,0.759,0.543	0.929,0.818,0.953,1.0,0.793,0.936,0.835,1.0	-0.129
12544	ENSG00000135363	LMO2	chr11	-	33869345	33869987	33869345	33869586	33869709	33869987	12544	24,36,65,42,41,25,32,18,6,43,54,21,14,17,17,23,39,11,21,55,13	3,2,4,0,4,1,2,2,0,1,1,0,1,0,1,1,3,2,2,1,0	16,14,15,17,30,10,14,44	0,0,1,1,1,0,0,1	198	75	0.000576375802144	0.0100609263055	0.752,0.872,0.86,1.0,0.795,0.904,0.858,0.773,1.0,0.942,0.953,1.0,0.841,1.0,0.866,0.897,0.831,0.676,0.799,0.954,1.0	1.0,1.0,0.85,0.866,0.919,1.0,1.0,0.943	-0.063
12585	ENSG00000149809	TM7SF2	chr11	+	65112810	65113414	65112810	65112865	65113219	65113414	12585	46,35,53,36,50,18,44,26,19,53,76,36,28,18,20,46,29,42,31,51,7	26,27,24,57,12,16,24,19,47,32,25,26,20,20,14,35,9,30,78,146,23	52,31,22,46,73,21,30,80	30,18,10,19,23,9,16,15	429	75	3.68304528953e-06	0.000162281140907	0.236,0.185,0.279,0.099,0.421,0.164,0.243,0.193,0.066,0.225,0.347,0.195,0.197,0.136,0.2,0.187,0.36,0.197,0.065,0.058,0.051	0.233,0.231,0.278,0.297,0.357,0.29,0.247,0.483	-0.107
12589	ENSG00000005302	MSL3	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	12589	15,21,7,18,18,14,11,5,13,22,33,19,12,28,17,14,18,18,18,46,4	1,0,3,2,1,0,0,3,2,2,12,2,5,2,1,0,1,0,2,3,5	21,19,16,11,19,7,5,7	2,0,1,1,3,1,0,0	155	75	0.000978403738728	0.0152192755751	0.879,1.0,0.53,0.813,0.897,1.0,1.0,0.446,0.759,0.842,0.571,0.821,0.537,0.871,0.892,1.0,0.897,1.0,0.813,0.881,0.279	0.836,1.0,0.886,0.842,0.754,0.772,1.0,1.0	-0.09
12608	ENSG00000111653	ING4	chr12	-	6652270	6652770	6652270	6652309	6652661	6652770	12608	120,105,86,100,82,83,121,82,73,139,96,65,72,81,62,85,116,120,200,318,51	4,2,0,9,2,3,1,1,0,3,7,2,5,1,0,2,1,2,7,9,2	103,76,84,79,132,90,87,118	4,0,0,1,1,0,2,1	427	75	2.43896021099e-05	0.000779376358796	0.84,0.902,1.0,0.661,0.878,0.829,0.955,0.935,1.0,0.891,0.707,0.851,0.717,0.934,1.0,0.882,0.953,0.913,0.834,0.861,0.817	0.819,1.0,1.0,0.933,0.959,1.0,0.884,0.954	-0.069
12655	ENSG00000159899	NPR2	chr9	+	35792408	35794103	35792408	35793075	35793897	35794103	12655	25,56,106,22,65,19,52,11,26,81,23,33,35,24,11,25,56,21,29,15,12	15,5,5,20,11,13,10,6,6,13,18,14,7,10,6,8,7,11,31,28,10	39,42,45,57,83,21,36,38	17,6,14,6,9,4,9,6	897	75	0.00255868008963	0.0318961589936	0.122,0.484,0.639,0.084,0.331,0.109,0.303,0.133,0.266,0.343,0.097,0.165,0.295,0.167,0.133,0.207,0.401,0.138,0.073,0.043,0.091	0.161,0.369,0.212,0.443,0.435,0.305,0.251,0.346	-0.095
12656	ENSG00000159899	NPR2	chr9	+	35799617	35800157	35799617	35799731	35800021	35800157	12656	12,26,25,12,29,14,28,8,19,38,32,11,26,17,8,12,27,13,13,14,7	35,26,17,20,17,17,18,17,23,20,25,11,19,15,6,13,19,23,48,29,10	38,34,24,27,55,19,22,36	24,13,17,13,20,14,17,14	365	75	4.21984217347e-07	2.79515638537e-05	0.066,0.17,0.232,0.11,0.26,0.145,0.242,0.088,0.145,0.281,0.208,0.17,0.219,0.189,0.215,0.159,0.226,0.104,0.053,0.09,0.126	0.245,0.35,0.225,0.299,0.361,0.218,0.21,0.346	-0.115
12735	ENSG00000124357	NAGK	chr2	+	71075554	71076701	71075554	71075642	71076603	71076701	12735	119,115,114,219,106,94,89,78,118,186,288,98,89,82,104,173,87,150,120,129,51	49,51,58,53,35,36,52,38,57,70,70,35,48,44,39,56,38,52,99,164,24	146,98,120,119,157,99,88,200	44,22,38,14,31,29,36,44	1036	75	3.03003566349e-07	2.1193298396e-05	0.15,0.14,0.125,0.23,0.18,0.159,0.11,0.129,0.13,0.161,0.229,0.169,0.118,0.119,0.162,0.183,0.142,0.173,0.081,0.054,0.133	0.194,0.244,0.186,0.381,0.268,0.198,0.15,0.248	-0.087
12776	ENSG00000291142	NA	chr2	-	94197661	94199639	94197661	94199366	94199450	94199639	12776	20,13,13,17,26,17,21,8,23,35,9,14,10,3,9,11,19,23,12,47,1	51,54,30,92,63,54,50,25,70,73,60,36,43,44,31,46,30,45,77,223,40	17,38,22,35,35,26,13,15	56,52,44,60,56,53,45,18	159	75	2.69288206323e-06	0.000125275378588	0.156,0.102,0.17,0.08,0.163,0.129,0.165,0.131,0.134,0.184,0.066,0.155,0.099,0.031,0.12,0.101,0.23,0.194,0.068,0.09,0.012	0.125,0.256,0.191,0.216,0.228,0.188,0.12,0.282	-0.078
12784	ENSG00000166012	TAF1D	chr11	-	93736693	93737239	93736693	93736751	93737063	93737239	12784	77,53,53,150,85,144,35,63,91,49,40,34,111,98,105,107,103,78,115,106,112	47,44,28,59,43,26,29,33,57,47,30,40,57,71,44,41,55,48,79,151,71	75,119,61,56,52,54,47,26	47,66,59,65,93,45,56,42	387	75	1.2242929853e-05	0.00044207142379	0.241,0.189,0.268,0.33,0.277,0.518,0.19,0.27,0.236,0.168,0.205,0.141,0.274,0.211,0.316,0.336,0.266,0.239,0.22,0.12,0.234	0.236,0.259,0.167,0.143,0.098,0.189,0.14,0.107	0.083
12795	ENSG00000120251	GRIA2	chr4	+	157362798	157364229	157362798	157363047	157363434	157364229	12795	550,482,441,852,238,605,396,456,623,519,313,436,793,463,561,565,651,812,1069,983,613	341,191,145,190,100,201,251,155,278,179,184,131,184,117,110,144,144,144,217,261,128	455,230,394,364,443,313,306,120	200,80,235,137,288,166,216,61	462	75	2.00576344422e-09	2.82558393931e-07	0.208,0.291,0.331,0.421,0.279,0.328,0.204,0.323,0.267,0.32,0.216,0.351,0.412,0.391,0.453,0.389,0.423,0.478,0.444,0.379,0.437	0.27,0.318,0.214,0.301,0.2,0.234,0.187,0.242	0.104
